,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,geocode,latitude,longitude
2237,2238,CA-2017-122322,15/07/2017,21/07/2017,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Provo,Utah,84604,West,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,"Provo, Utah County, Utah, United States",40.2337289,-111.6587085
2238,2239,CA-2018-166849,20/04/2018,26/04/2018,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
2239,2240,CA-2017-146633,15/11/2017,17/11/2017,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2240,2241,CA-2017-146633,15/11/2017,17/11/2017,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2241,2242,US-2017-126893,26/11/2017,01/12/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
2242,2243,CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
2243,2244,CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
2244,2245,CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
2245,2246,CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
2246,2247,CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
2247,2248,CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2248,2249,CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2249,2250,CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2250,2251,CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.44,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2251,2252,CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2252,2253,CA-2017-117849,15/04/2017,17/04/2017,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,"San Diego, San Diego County, California, United States",32.7174202,-117.1627728
2253,2254,CA-2016-169201,28/09/2016,01/10/2016,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
2254,2255,CA-2016-169201,28/09/2016,01/10/2016,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
2255,2256,CA-2017-164091,17/09/2017,22/09/2017,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,"Bangor, Penobscot County, Maine, 04401, United States",44.8011821,-68.7778138
2256,2257,CA-2017-164091,17/09/2017,22/09/2017,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,"Bangor, Penobscot County, Maine, 04401, United States",44.8011821,-68.7778138
2257,2258,CA-2018-105214,16/06/2018,19/06/2018,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
2258,2259,CA-2018-105214,16/06/2018,19/06/2018,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
2259,2260,CA-2016-117611,08/11/2016,10/11/2016,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.0,"San Diego, San Diego County, California, United States",32.7174202,-117.1627728
2260,2261,CA-2016-117611,08/11/2016,10/11/2016,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,"San Diego, San Diego County, California, United States",32.7174202,-117.1627728
2261,2262,US-2016-137960,18/12/2016,18/12/2016,Same Day,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,"City of New York, New York, United States",40.7127281,-74.0060152
2262,2263,CA-2018-122994,06/02/2018,09/02/2018,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,"Arlington, Tarrant County, Texas, United States",32.7355816,-97.1071186
2263,2264,CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,"Atlanta, Fulton County, Georgia, 30303, United States",33.7489924,-84.3902644
2264,2265,CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,"Atlanta, Fulton County, Georgia, 30303, United States",33.7489924,-84.3902644
2265,2266,CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,"Atlanta, Fulton County, Georgia, 30303, United States",33.7489924,-84.3902644
2266,2267,CA-2018-149146,12/10/2018,12/10/2018,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968,"Monroe County, Illinois, United States",38.2722313,-90.1792484
2267,2268,CA-2018-137470,17/09/2018,17/09/2018,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2268,2269,CA-2018-105480,20/12/2018,26/12/2018,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48,"City of Rochester, Monroe County, New York, United States",43.157285,-77.615214
2269,2270,CA-2018-105480,20/12/2018,26/12/2018,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984,"City of Rochester, Monroe County, New York, United States",43.157285,-77.615214
2270,2271,CA-2018-164917,02/12/2018,07/12/2018,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,"Miami, Miami-Dade County, Florida, United States",25.7741728,-80.19362
2271,2272,CA-2016-102036,21/09/2016,27/09/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2272,2273,CA-2016-142944,06/03/2016,11/03/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
2273,2274,CA-2016-142944,06/03/2016,11/03/2016,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119.984,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
2274,2275,CA-2015-157882,03/10/2015,08/10/2015,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2275,2276,CA-2015-157882,03/10/2015,08/10/2015,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2276,2277,CA-2015-104283,27/06/2015,01/07/2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,"Southaven, DeSoto County, Mississippi, United States",34.9873822,-90.0034862
2277,2278,CA-2015-104283,27/06/2015,01/07/2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,"Southaven, DeSoto County, Mississippi, United States",34.9873822,-90.0034862
2278,2279,CA-2015-104283,27/06/2015,01/07/2015,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,"Southaven, DeSoto County, Mississippi, United States",34.9873822,-90.0034862
2279,2280,CA-2018-142622,30/10/2018,02/11/2018,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2280,2281,CA-2018-142622,30/10/2018,02/11/2018,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.272,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2281,2282,CA-2018-142622,30/10/2018,02/11/2018,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2282,2283,CA-2017-132143,03/09/2017,05/09/2017,First Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16,"Middletown, Middlesex County, Connecticut, United States",41.5623178,-72.6509061
2283,2284,CA-2016-153108,05/03/2016,09/03/2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,"New Castle, Lawrence County, Pennsylvania, 16101, United States",40.9999202,-80.3471856
2284,2285,CA-2016-153108,05/03/2016,09/03/2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,60.69,"New Castle, Lawrence County, Pennsylvania, 16101, United States",40.9999202,-80.3471856
2285,2286,CA-2017-112676,05/05/2017,08/05/2017,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352,"Murfreesboro, Rutherford County, Tennessee, United States",35.8460396,-86.3921096
2286,2287,CA-2018-165687,17/11/2018,23/11/2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04,"Salem, Marion County, Oregon, United States",44.9391565,-123.033121
2287,2288,US-2018-112928,01/06/2018,05/06/2018,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,"Toledo, Castilla-La Mancha, España",39.8560679,-4.0239568
2288,2289,CA-2018-143343,10/06/2018,13/06/2018,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
2289,2290,CA-2018-115154,08/01/2018,11/01/2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,"Seattle, King County, Washington, United States",47.6038321,-122.330062
2290,2291,CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
2291,2292,CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
2292,2293,CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
2293,2294,CA-2016-130995,01/11/2016,06/11/2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,"City of New York, New York, United States",40.7127281,-74.0060152
